CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
4737,28,Female,Two year,55.43,2993.22,No,DSL,54,Yes,Electronic check,No,55.43,2993.22
4738,40,Female,Month-to-month,43.78,3064.6,No,No,70,No,Credit card (automatic),No,43.78,3064.6
4739,19,Male,Month-to-month,70.67,2261.44,No,No,32,No,Bank transfer (automatic),No,70.67,2261.44
4740,50,Male,One year,44.81,1926.83,No,Fiber optic,43,No,Mailed check,No,44.809999999999995,1926.83
4741,47,Male,Month-to-month,58.26,873.9,No,DSL,15,Yes,Credit card (automatic),No,58.26,873.9
4742,47,Female,Month-to-month,56.54,3731.64,Yes,No,66,Yes,Bank transfer (automatic),No,56.54,3731.64
4743,40,Male,Two year,68.3,1024.5,No,,15,No,Mailed check,No,68.3,1024.5
4744,46,Female,One year,71.54,1430.8,No,No,20,Yes,Mailed check,No,71.53999999999999,1430.8
4745,64,Female,Month-to-month,67.24,3362.0,No,No,50,No,Electronic check,No,67.24,3362.0
4746,35,Male,Month-to-month,29.03,174.18,Yes,Fiber optic,6,Yes,Bank transfer (automatic),No,29.03,174.18
4747,42,Female,Month-to-month,78.12,1328.04,Yes,Fiber optic,17,No,Credit card (automatic),No,78.12,1328.04
4748,23,Male,One year,86.33,2244.58,Yes,Fiber optic,26,Yes,Bank transfer (automatic),No,86.33,2244.58
4749,26,Female,Month-to-month,47.25,1039.5,Yes,Fiber optic,22,No,Mailed check,Yes,47.25,0.0
4750,41,Female,Month-to-month,58.62,3751.68,No,Fiber optic,64,Yes,Electronic check,No,58.62,3751.68
4751,56,Female,Two year,41.79,2423.82,No,Fiber optic,58,Yes,Credit card (automatic),No,41.790000000000006,2423.82
4752,36,Female,Month-to-month,30.43,1125.91,Yes,Fiber optic,37,No,Electronic check,No,30.430000000000003,1125.91
4753,36,Female,Month-to-month,43.75,3150.0,No,No,72,Yes,Electronic check,No,43.75,3150.0
4754,33,Female,Month-to-month,46.43,1300.04,Yes,DSL,28,Yes,Bank transfer (automatic),No,46.43,1300.04
4755,31,Male,Month-to-month,245.39999999999998,2404.92,Yes,Fiber optic,49,No,Mailed check,Yes,49.08,0.0
4756,44,Male,Month-to-month,40.95,2743.65,Yes,Fiber optic,67,No,Mailed check,No,40.95,2743.65
4757,18,Female,Two year,43.81,2935.27,No,DSL,67,No,Credit card (automatic),No,43.81,2935.27
4758,59,Male,One year,54.42,2231.22,Yes,Fiber optic,41,Yes,Electronic check,No,54.419999999999995,2231.22
4759,30,Female,Month-to-month,43.33,1993.18,Yes,No,46,Yes,Electronic check,No,43.33,1993.18
4760,50,Male,Month-to-month,64.27,3534.85,No,Fiber optic,55,No,Electronic check,No,64.27,3534.85
4761,20,Male,Month-to-month,66.99,736.89,No,DSL,11,Yes,Bank transfer (automatic),No,66.99,736.89
4762,50,Female,Month-to-month,111.51,2899.26,No,Fiber optic,26,Yes,Mailed check,No,111.51,2899.26
4763,50,Male,Month-to-month,76.53,5510.16,No,Fiber optic,72,Yes,Electronic check,Yes,76.53,0.0
4764,45,Female,Two year,58.73,763.49,No,Fiber optic,13,No,Electronic check,No,58.730000000000004,763.49
4765,25,Male,Month-to-month,45.33,1631.88,,Fiber optic,36,No,Mailed check,No,45.330000000000005,1631.88
4766,43,Female,Month-to-month,59.63,3816.32,Yes,DSL,64,No,Credit card (automatic),No,59.63,3816.32
4767,22,Male,Month-to-month,60.22,3071.22,No,Fiber optic,51,No,Bank transfer (automatic),Yes,60.22,0.0
4768,36,Female,Month-to-month,46.81,1029.82,No,Fiber optic,22,Yes,Bank transfer (automatic),No,46.809999999999995,1029.82
4769,55,Male,Month-to-month,69.07,4144.2,No,Fiber optic,60,No,Bank transfer (automatic),No,69.07,4144.2
4770,51,Female,Month-to-month,35.89,71.78,Yes,DSL,2,No,Mailed check,No,35.89,71.78
4771,40,Male,Month-to-month,50.74,2841.44,No,No,56,Yes,Bank transfer (automatic),Yes,50.74,0.0
4772,25,Female,One year,64.51,2580.4,,DSL,40,No,Electronic check,No,64.51,2580.4
4773,49,Male,Month-to-month,50.09,1402.52,Yes,DSL,28,Yes,Bank transfer (automatic),No,50.089999999999996,1402.52
4774,40,Female,Month-to-month,51.31,153.93,Yes,Fiber optic,3,Yes,Mailed check,No,51.31,153.93
4775,18,Male,Month-to-month,52.39,3300.57,Yes,Fiber optic,63,Yes,Bank transfer (automatic),Yes,52.39,0.0
4776,51,Female,One year,42.49,977.27,No,DSL,23,Yes,Credit card (automatic),No,42.49,977.27
4777,39,Female,Month-to-month,77.65,4270.75,No,Fiber optic,55,Yes,Credit card (automatic),No,77.65,4270.75
4778,58,Female,Month-to-month,40.23,1287.36,No,DSL,32,No,Mailed check,No,40.23,1287.36
4779,23,Female,Month-to-month,60.07,1681.96,No,No,28,Yes,Mailed check,No,60.07,1681.96
4780,18,Male,One year,61.81,494.48,No,Fiber optic,8,No,Credit card (automatic),Yes,61.81,0.0
4781,44,Male,Month-to-month,41.08,123.24,No,DSL,3,No,Bank transfer (automatic),No,41.08,123.24
4782,44,Male,Month-to-month,55.81,2957.93,Yes,DSL,53,Yes,Electronic check,No,55.809999999999995,2957.93
4783,18,Female,Month-to-month,41.56,1205.24,Yes,Fiber optic,29,Yes,Mailed check,No,41.56,1205.24
4784,25,Female,Month-to-month,82.87,4889.33,No,Fiber optic,59,No,Credit card (automatic),No,82.87,4889.33
4785,80,Female,Month-to-month,38.8,931.2,No,No,24,Yes,Bank transfer (automatic),No,38.800000000000004,931.2
4786,35,Female,Month-to-month,44.87,1705.06,No,No,38,No,Mailed check,No,44.87,1705.06
4787,50,Female,One year,37.82,1058.96,,Fiber optic,28,Yes,Bank transfer (automatic),No,37.82,1058.96
4788,30,Male,One year,36.33,2252.46,No,No,62,Yes,Electronic check,No,36.33,2252.46
4789,18,Male,Month-to-month,88.0,4488.0,No,Fiber optic,51,Yes,Mailed check,Yes,88.0,0.0
4790,37,Male,Month-to-month,64.25,449.75,Yes,Fiber optic,7,No,Electronic check,No,64.25,449.75
4791,36,Female,Month-to-month,56.95,1309.85,Yes,Fiber optic,23,Yes,Electronic check,No,56.949999999999996,1309.85
4792,34,Female,Month-to-month,44.84,2062.64,No,DSL,46,Yes,Electronic check,No,44.839999999999996,2062.64
4793,38,Female,One year,71.69,2007.32,No,DSL,28,No,Credit card (automatic),No,71.69,2007.32
4794,43,Female,Two year,42.64,1023.36,No,No,24,No,Electronic check,No,42.64,1023.36
4795,37,Female,Month-to-month,69.28,484.96,Yes,Fiber optic,7,No,Electronic check,No,69.28,484.96
4796,21,Female,Month-to-month,42.02,2058.98,Yes,No,49,Yes,Bank transfer (automatic),No,42.02,2058.98
4797,47,Female,Month-to-month,45.0,135.0,Yes,DSL,3,No,Credit card (automatic),No,45.0,135.0
4798,18,Male,One year,68.54,137.08,Yes,Fiber optic,2,No,Credit card (automatic),No,68.54,137.08
4799,18,Male,One year,70.75,495.25,Yes,Fiber optic,7,No,Credit card (automatic),No,70.75,495.25
4800,51,Female,One year,65.32,1371.72,No,Fiber optic,21,Yes,Credit card (automatic),No,65.32000000000001,1371.72
4801,47,Female,One year,39.85,358.65,No,No,9,Yes,Electronic check,No,39.849999999999994,358.65
4802,39,Female,Month-to-month,47.75,573.0,Yes,Fiber optic,12,Yes,Bank transfer (automatic),No,47.75,573.0
4803,19,Male,One year,57.23,1373.52,No,Fiber optic,24,No,Electronic check,No,57.23,1373.52
4804,29,Male,One year,42.32,1396.56,Yes,Fiber optic,33,Yes,Electronic check,No,42.32,1396.56
4805,36,Female,Month-to-month,82.38,3542.34,Yes,Fiber optic,43,Yes,Credit card (automatic),No,82.38000000000001,3542.34
4806,18,Male,Month-to-month,26.56,132.8,Yes,Fiber optic,5,No,Credit card (automatic),No,26.560000000000002,132.8
4807,28,Male,One year,43.22,3068.62,,Fiber optic,71,Yes,Mailed check,No,43.22,3068.62
4808,49,Male,Month-to-month,46.86,656.04,No,Fiber optic,14,Yes,Bank transfer (automatic),Yes,46.86,0.0
4809,61,Female,One year,23.26,837.36,No,DSL,36,No,Credit card (automatic),Yes,23.26,0.0
4810,33,Male,One year,35.91,1256.85,No,No,35,No,Credit card (automatic),No,35.91,1256.85
4811,51,Male,One year,65.86,3293.0,No,No,50,No,Electronic check,No,65.86,3293.0
4812,18,Female,One year,55.1,606.1,Yes,Fiber optic,11,No,Electronic check,Yes,55.1,0.0
4813,49,Female,Month-to-month,87.53,2100.72,Yes,Fiber optic,24,No,Electronic check,No,87.52999999999999,2100.72
4814,27,Male,One year,86.8,3819.2,Yes,Fiber optic,44,No,Credit card (automatic),No,86.8,3819.2
4815,44,Female,Month-to-month,62.17,3170.67,No,No,51,No,Bank transfer (automatic),No,62.17,3170.67
4816,36,Male,Month-to-month,59.98,1019.66,No,DSL,17,No,Credit card (automatic),No,59.98,1019.66
4817,59,Male,Month-to-month,55.69,3898.3,No,Fiber optic,70,Yes,Credit card (automatic),No,55.690000000000005,3898.3
4818,26,Female,Month-to-month,24.62,196.96,Yes,DSL,8,Yes,Bank transfer (automatic),No,24.62,196.96
4819,49,Female,Month-to-month,35.93,1006.04,Yes,DSL,28,Yes,Credit card (automatic),Yes,35.93,0.0
4820,35,Male,Two year,56.27,675.24,Yes,Fiber optic,12,Yes,Credit card (automatic),No,56.27,675.24
4821,37,Female,Month-to-month,65.68,2824.24,No,No,43,Yes,Bank transfer (automatic),No,65.67999999999999,2824.24
4822,37,Female,Month-to-month,59.56,2203.72,No,Fiber optic,37,No,Credit card (automatic),No,59.559999999999995,2203.72
4823,27,Male,Month-to-month,41.77,2631.51,Yes,Fiber optic,63,No,Mailed check,No,41.77,2631.51
4824,39,Male,Month-to-month,72.33,4556.79,,Fiber optic,63,No,Mailed check,Yes,72.33,0.0
4825,39,Male,One year,85.18,851.8,Yes,No,10,Yes,Electronic check,No,85.17999999999999,851.8
4826,43,Male,Month-to-month,72.34,2676.58,Yes,Fiber optic,37,Yes,Credit card (automatic),No,72.34,2676.58
4827,41,Male,One year,73.47,808.17,No,DSL,11,No,Bank transfer (automatic),No,73.47,808.17
4828,51,Male,One year,46.17,877.23,Yes,,19,No,Bank transfer (automatic),No,46.17,877.23
4829,53,Female,Month-to-month,75.4,3920.8,No,Fiber optic,52,Yes,Mailed check,No,75.4,3920.8
4830,24,Female,One year,57.04,1026.72,No,DSL,18,Yes,Electronic check,No,57.04,1026.72
4831,53,Male,Month-to-month,63.65,2036.8,No,Fiber optic,32,No,Credit card (automatic),No,63.65,2036.8
4832,22,Female,Month-to-month,60.92,1401.16,No,Fiber optic,23,Yes,Bank transfer (automatic),Yes,60.92,0.0
4833,48,Female,One year,52.64,631.68,No,Fiber optic,12,Yes,Bank transfer (automatic),No,52.63999999999999,631.68
4834,49,Male,One year,42.18,2446.44,Yes,No,58,No,Credit card (automatic),No,42.18,2446.44
4835,18,Female,Month-to-month,53.27,1118.67,No,DSL,21,No,Electronic check,No,53.27,1118.67
4836,41,Female,Month-to-month,73.41,1541.61,Yes,DSL,21,Yes,Mailed check,No,73.41,1541.61
4837,32,Male,Month-to-month,47.83,1387.07,Yes,Fiber optic,29,No,Credit card (automatic),No,47.83,1387.07
4838,28,Female,Month-to-month,71.38,3354.86,No,DSL,47,No,Credit card (automatic),Yes,71.38000000000001,0.0
4839,60,Female,Two year,68.11,817.32,Yes,Fiber optic,12,Yes,Credit card (automatic),No,68.11,817.32
4840,30,Male,Month-to-month,49.91,2894.78,Yes,Fiber optic,58,Yes,Mailed check,No,49.910000000000004,2894.78
4841,27,Female,Month-to-month,82.82,3395.62,Yes,No,41,No,Bank transfer (automatic),No,82.82,3395.62
4842,41,Female,One year,49.07,932.33,Yes,Fiber optic,19,Yes,Credit card (automatic),No,49.07,932.33
4843,50,Female,Month-to-month,85.87,1030.44,No,Fiber optic,12,No,Credit card (automatic),No,85.87,1030.44
4844,37,Male,Month-to-month,62.19,1430.37,Yes,DSL,23,No,Credit card (automatic),No,62.19,1430.37
4845,57,Male,Two year,54.34,271.7,Yes,Fiber optic,5,Yes,Credit card (automatic),No,54.339999999999996,271.7
4846,47,Female,One year,41.83,1087.58,No,Fiber optic,26,No,Electronic check,Yes,41.83,0.0
4847,18,Female,One year,53.17,3349.71,No,DSL,63,Yes,Electronic check,No,53.17,3349.71
4848,32,Male,Month-to-month,51.36,2670.72,No,Fiber optic,52,Yes,Electronic check,No,51.36,2670.72
4849,31,Male,One year,37.43,374.3,No,Fiber optic,10,Yes,Bank transfer (automatic),No,37.43,374.3
4850,47,Female,Month-to-month,51.15,1994.85,No,,39,Yes,Credit card (automatic),No,51.15,1994.85
4851,18,Male,Month-to-month,42.9,986.7,Yes,Fiber optic,23,No,Credit card (automatic),No,42.9,986.7
4852,78,Female,Two year,65.09,715.99,No,No,11,No,Credit card (automatic),No,65.09,715.99
4853,47,Female,Month-to-month,80.79,5816.88,Yes,Fiber optic,72,No,Credit card (automatic),No,80.79,5816.88
4854,42,Male,One year,37.79,1813.92,No,Fiber optic,48,Yes,Mailed check,No,37.79,1813.92
4855,57,Male,Month-to-month,91.26,1460.16,Yes,Fiber optic,16,No,Mailed check,Yes,91.26,0.0
4856,75,Female,Month-to-month,52.53,2416.38,Yes,No,46,No,Mailed check,No,52.53,2416.38
4857,53,Female,One year,40.75,1915.25,No,Fiber optic,47,Yes,Credit card (automatic),Yes,40.75,0.0
4858,54,Male,Month-to-month,68.53,3289.44,Yes,Fiber optic,48,Yes,Mailed check,No,68.53,3289.44
4859,41,Female,One year,47.75,3294.75,No,DSL,69,No,Mailed check,No,47.75,3294.75
4860,37,Male,Month-to-month,53.28,1332.0,Yes,DSL,25,No,Bank transfer (automatic),No,53.28,1332.0
4861,32,Male,Two year,48.36,1789.32,No,DSL,37,Yes,Bank transfer (automatic),No,48.36,1789.32
4862,27,Male,Month-to-month,42.73,2691.99,Yes,Fiber optic,63,Yes,Mailed check,No,42.73,2691.99
4863,29,Male,Month-to-month,67.84,1967.36,Yes,DSL,29,Yes,Mailed check,Yes,67.84,0.0
4864,19,Male,Month-to-month,50.1,2905.8,No,Fiber optic,58,No,Bank transfer (automatic),No,50.1,2905.8
4865,38,Female,Two year,35.48,1099.88,No,Fiber optic,31,No,Mailed check,No,35.480000000000004,1099.88
4866,18,Male,One year,64.41,4379.88,No,DSL,68,Yes,Credit card (automatic),No,64.41,4379.88
4867,42,Male,One year,38.03,1559.23,No,Fiber optic,41,Yes,Mailed check,Yes,38.03,0.0
4868,39,Male,Month-to-month,38.63,1931.5,No,Fiber optic,50,No,Credit card (automatic),No,38.63,1931.5
4869,42,Male,Month-to-month,78.08,3435.52,No,Fiber optic,44,Yes,Mailed check,Yes,78.08,0.0
4870,32,Male,Month-to-month,38.13,343.17,No,Fiber optic,9,Yes,Electronic check,No,38.13,343.17
4871,80,Male,Month-to-month,27.25,1607.75,No,DSL,59,Yes,Mailed check,No,27.25,1607.75
4872,60,Male,Month-to-month,65.82,1777.14,No,No,27,No,Electronic check,No,65.82000000000001,1777.14
4873,21,Female,Two year,49.84,2940.56,No,Fiber optic,59,No,Mailed check,Yes,49.839999999999996,0.0
4874,43,Female,One year,51.15,153.45,Yes,Fiber optic,3,Yes,Mailed check,No,51.15,153.45
4875,30,Female,Month-to-month,49.68,347.76,Yes,No,7,No,Credit card (automatic),No,49.68,347.76
4876,24,Female,Month-to-month,58.53,936.48,No,DSL,16,Yes,Bank transfer (automatic),No,58.53,936.48
4877,19,Male,One year,43.56,2134.44,No,Fiber optic,49,No,Bank transfer (automatic),No,43.56,2134.44
4878,46,Female,Month-to-month,85.02,2720.64,Yes,Fiber optic,32,No,Credit card (automatic),No,85.02,2720.64
4879,29,Male,Month-to-month,35.06,1542.64,No,Fiber optic,44,Yes,Bank transfer (automatic),No,35.06,1542.64
4880,54,Female,Month-to-month,62.39,1185.41,Yes,DSL,19,Yes,Electronic check,Yes,62.39000000000001,0.0
4881,54,Female,Month-to-month,66.2,198.6,Yes,DSL,3,No,Electronic check,Yes,66.2,0.0
4882,60,Male,One year,43.47,2608.2,Yes,Fiber optic,60,No,Mailed check,No,43.47,2608.2
4883,27,Male,Month-to-month,40.16,1405.6,Yes,DSL,35,Yes,Electronic check,No,40.16,1405.6
4884,47,Female,Month-to-month,74.08,2148.32,Yes,DSL,29,Yes,Bank transfer (automatic),No,74.08000000000001,2148.32
4885,49,Female,Month-to-month,40.56,2839.2,No,DSL,70,Yes,Electronic check,No,40.559999999999995,2839.2
4886,32,Female,One year,45.51,2047.95,Yes,Fiber optic,45,Yes,Mailed check,No,45.51,2047.95
4887,28,Female,Month-to-month,71.25,1923.75,No,DSL,27,Yes,Electronic check,Yes,71.25,0.0
4888,64,Male,Month-to-month,55.17,3806.73,Yes,Fiber optic,69,No,Bank transfer (automatic),No,55.17,3806.73
4889,43,Female,Two year,31.84,1114.4,Yes,No,35,Yes,Credit card (automatic),No,31.840000000000003,1114.4
4890,49,Female,Two year,92.21,1751.99,Yes,Fiber optic,19,Yes,Mailed check,No,92.21,1751.99
4891,27,Female,Two year,46.57,791.69,No,No,17,Yes,Credit card (automatic),No,46.57,791.69
4892,21,Female,One year,48.38,1693.3,Yes,Fiber optic,35,No,Electronic check,Yes,48.379999999999995,0.0
4893,31,Female,Month-to-month,58.95,1768.5,Yes,Fiber optic,30,No,Mailed check,No,58.95,1768.5
4894,38,Male,Month-to-month,65.86,3161.28,No,DSL,48,No,Mailed check,Yes,65.86,0.0
4895,24,Male,Month-to-month,98.33,5604.81,No,DSL,57,Yes,Electronic check,No,98.33000000000001,5604.81
4896,39,Male,Month-to-month,33.18,564.06,Yes,Fiber optic,17,Yes,Mailed check,Yes,33.18,0.0
4897,18,Male,Two year,69.95,1049.25,Yes,DSL,15,No,Electronic check,Yes,69.95,0.0
4898,23,Male,One year,68.23,955.22,Yes,No,14,No,Credit card (automatic),No,68.23,955.22
4899,50,Female,One year,52.4,733.6,No,No,14,Yes,Credit card (automatic),No,52.4,733.6
4900,49,Male,Month-to-month,69.14,3111.3,Yes,DSL,45,No,Bank transfer (automatic),Yes,69.14,0.0
4901,34,Male,Two year,72.26,2745.88,No,Fiber optic,38,No,Bank transfer (automatic),No,72.26,2745.88
4902,24,Female,One year,36.07,2272.41,Yes,Fiber optic,63,Yes,Electronic check,No,36.07,2272.41
4903,24,Male,Month-to-month,92.29,1015.19,No,Fiber optic,11,No,Electronic check,Yes,92.29,0.0
4904,34,Male,One year,34.2,1641.6,No,Fiber optic,48,Yes,Credit card (automatic),No,34.199999999999996,1641.6
4905,49,Male,Month-to-month,38.84,1009.84,Yes,DSL,26,No,Mailed check,No,38.84,1009.84
4906,53,Male,Month-to-month,50.47,3381.49,Yes,Fiber optic,67,No,Electronic check,No,50.47,3381.49
4907,32,Female,One year,486.34999999999997,2431.75,No,Fiber optic,25,Yes,Mailed check,No,97.27,2431.75
4908,22,Female,One year,49.78,3036.58,Yes,Fiber optic,61,No,Bank transfer (automatic),No,49.78,3036.58
4909,44,Male,Month-to-month,54.08,1406.08,No,Fiber optic,26,Yes,Credit card (automatic),Yes,54.08,0.0
4910,27,Female,Month-to-month,83.9,2852.6,No,No,34,No,Electronic check,No,83.89999999999999,2852.6
4911,32,Male,Two year,49.89,449.01,Yes,,9,No,Bank transfer (automatic),No,49.89,449.01
4912,59,Female,One year,38.34,1533.6,No,Fiber optic,40,Yes,Electronic check,No,38.339999999999996,1533.6
4913,52,Female,One year,48.17,337.19,Yes,DSL,7,Yes,Bank transfer (automatic),Yes,48.17,0.0
4914,42,Female,Month-to-month,82.37,2471.1,No,Fiber optic,30,No,Credit card (automatic),No,82.36999999999999,2471.1
4915,20,Female,Month-to-month,55.77,3680.82,Yes,Fiber optic,66,Yes,Electronic check,No,55.77,3680.82
4916,43,Female,Month-to-month,97.44,2923.2,Yes,DSL,30,Yes,Electronic check,No,97.44,2923.2
4917,55,Female,Month-to-month,68.13,4632.84,Yes,Fiber optic,68,Yes,Mailed check,Yes,68.13,0.0
4918,34,Female,Month-to-month,45.0,2610.0,No,DSL,58,Yes,Mailed check,Yes,45.0,0.0
4919,60,Female,Month-to-month,55.44,3049.2,Yes,Fiber optic,55,No,Electronic check,Yes,55.44,0.0
4920,59,Female,Month-to-month,42.27,591.78,No,DSL,14,No,Credit card (automatic),No,42.269999999999996,591.78
4921,64,Female,Month-to-month,44.68,1653.16,No,DSL,37,Yes,Mailed check,No,44.68,1653.16
4922,44,Female,One year,209.29,9208.76,Yes,Fiber optic,44,No,Electronic check,No,209.29,9208.76
4923,48,Male,Month-to-month,74.11,444.66,No,No,6,No,Electronic check,No,74.11,444.66
4924,61,Female,Month-to-month,70.69,1837.94,Yes,Fiber optic,26,No,Bank transfer (automatic),No,70.69,1837.94
4925,46,Male,Month-to-month,45.29,634.06,No,Fiber optic,14,No,Credit card (automatic),No,45.29,634.06
4926,32,Female,Month-to-month,87.43,699.44,No,Fiber optic,8,No,Mailed check,No,87.43,699.44
4927,33,Male,Month-to-month,75.93,1822.32,Yes,DSL,24,No,Mailed check,Yes,75.92999999999999,0.0
4928,43,Male,Two year,96.01,3744.39,Yes,DSL,39,Yes,Bank transfer (automatic),No,96.00999999999999,3744.39
4929,20,Male,One year,94.63,4636.87,No,DSL,49,No,Electronic check,No,94.63,4636.87
4930,37,Female,Month-to-month,35.03,2206.89,Yes,Fiber optic,63,No,Mailed check,Yes,35.03,0.0
4931,56,Female,Month-to-month,39.14,1017.64,Yes,Fiber optic,26,Yes,Electronic check,No,39.14,1017.64
4932,18,Female,Month-to-month,40.4,404.0,No,DSL,10,Yes,Mailed check,No,40.4,404.0
4933,63,Female,One year,41.13,2385.54,Yes,Fiber optic,58,No,Mailed check,No,41.13,2385.54
4934,56,Male,Month-to-month,60.16,842.24,No,No,14,No,Electronic check,Yes,60.160000000000004,0.0
4935,33,Female,Month-to-month,46.06,3270.26,Yes,DSL,71,No,Electronic check,No,46.06,3270.26
4936,48,Female,One year,101.67,3965.13,Yes,Fiber optic,39,No,Mailed check,Yes,101.67,0.0
4937,40,Female,One year,96.68,2997.08,No,Fiber optic,31,Yes,Bank transfer (automatic),No,96.67999999999999,2997.08
4938,58,Female,One year,54.49,2724.5,No,Fiber optic,50,Yes,Bank transfer (automatic),Yes,54.49,0.0
4939,54,Female,One year,98.16,1570.56,Yes,Fiber optic,16,Yes,Bank transfer (automatic),No,98.16,1570.56
4940,18,Female,Two year,85.32,6143.04,Yes,Fiber optic,72,Yes,Bank transfer (automatic),No,85.32,6143.04
4941,48,Female,Month-to-month,47.69,2432.19,No,Fiber optic,51,Yes,Bank transfer (automatic),Yes,47.69,0.0
4942,36,Female,Month-to-month,29.88,448.2,Yes,Fiber optic,15,Yes,Electronic check,Yes,29.88,0.0
4943,41,Male,One year,51.14,1943.32,Yes,Fiber optic,38,No,Mailed check,No,51.14,1943.32
4944,29,Male,One year,45.0,3195.0,Yes,DSL,71,No,Bank transfer (automatic),No,45.0,3195.0
4945,66,Female,Two year,58.09,4182.48,Yes,Fiber optic,72,No,Credit card (automatic),No,58.089999999999996,4182.48
4946,55,Female,Month-to-month,56.08,1177.68,No,DSL,21,Yes,Mailed check,Yes,56.080000000000005,0.0
4947,28,Female,Month-to-month,55.64,890.24,Yes,Fiber optic,16,No,Credit card (automatic),No,55.64,890.24
4948,19,Female,Month-to-month,63.89,4280.63,No,DSL,67,Yes,Electronic check,No,63.89,4280.63
4949,34,Male,Month-to-month,37.95,2466.75,No,Fiber optic,65,Yes,Mailed check,No,37.95,2466.75
4950,46,Male,Month-to-month,61.77,803.01,Yes,Fiber optic,13,No,Electronic check,No,61.769999999999996,803.01
4951,43,Female,One year,47.85,3062.4,No,Fiber optic,64,No,Credit card (automatic),No,47.85,3062.4
